Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Dynamic Lie,Impact Offset,Impact Height,Curve
,,[mph],[deg],[deg],[in],[deg],[deg],[deg],[deg],[deg],[mph],[],[deg],[deg],[rpm],[deg],[ft],[ft],[ft],[yds],[yds],[yds],[s],[yds],[yds],[deg],[mph],[s],[yds],[yds],[deg],[mm],[mm],[ft]
Driver,Premium,86.05046528,-4.522,5.139,4.842519685,62.302,2.76,9.49,-0.59,-5.729,130.9240784,1.5215,7.89,0.076,2250,-14.78,313.8170718,29.59808425,-11.49804908,5.636969431,-0.002225235,0.779690812,0.0898048,173.2327924,-11.27988927,17.92725682,68.58308826,3.96183,215.8271975,-17.11082047,,,,-34.52752896
Driver,Premium,89.0904617,-4.098,8.288,4.37007874,64.662,6.344,9.825,-0.058,-8.346,137.3856926,1.5421,8.257,0.902,2500,-21.126,357.6096212,37.71649849,-17.61846271,5.449149359,0.07241506,0.793047059,0.0827904,192.3780893,-18.53570629,21.14173334,65.87746831,4.47263,229.9678972,-26.7812364,,,,-64.64333269
Driver,Premium,89.03230136,5.291,0.393,-5.62992126,62.119,3.201,17.508,-8.061,-8.454,87.8371063,0.9866,15.297,-6.456,2350,-23.174,173.1273446,27.1662404,-26.88679821,5.169118932,-0.599892595,1.3793096,0.126362,102.7875896,-19.98926843,22.89091439,57.25133649,3.22997,133.7431564,-28.53487135,,,,-25.57711614
Driver,Premium,88.37240515,-3.614,7.123,3.622047244,63.907,5.35,9.468,-0.097,-7.22,132.5758321,1.5002,8.123,0.66,2027,-19.595,306.2771875,28.65166718,-10.2707785,5.271445045,0.050409756,0.749047435,0.0828928,171.5735698,-11.69298761,17.08459388,71.68281565,3.79732,217.2744557,-18.73651735,,,,-40.99187627
Driver,Premium,90.27603794,,,,62.47,5.367,,,,135.5435755,1.5014,9.983,7.89,2140,,370.7651454,46.12787868,50.50136451,5.273937606,0.723980883,0.92954674,0.0815753,201.1901306,27.61833252,23.89283417,66.34424052,4.76744,237.6976307,32.6300716,,,,
Driver,Premium,90.91132785,-4.04,4.33,4.488188976,58.857,1.883,12.871,9.484,5.154,137.2512527,1.5097,10.942,8.877,2751,11.057,409.7293994,62.39157988,80.45494516,5.705327584,0.889282682,1.112541494,0.0876032,213.7537564,48.69485002,30.61981423,60.92375487,5.55114,240.3603142,56.71579335,,,,47.98121333
Driver,Premium,89.5646922,-3.949,0.569,4.409448819,54.251,-2.279,17.655,3.92,3.351,129.3653812,1.4444,15.079,3.497,3350,5.604,399.0554059,88.30807196,34.92186738,5.46442515,0.338577507,1.48960933,0.0906752,204.0357876,21.79355265,40.5549456,58.9274814,6.21413,220.7691089,24.21532072,,,,28.136242
Driver,Premium,95.56639227,-4.986,-1.455,5.472440945,53.249,-5.191,8.383,-3.228,-1.772,135.8252058,1.4213,6.737,-3.007,2240,-4.898,332.1205099,28.08507493,-21.69229459,5.419108163,-0.28715289,0.641480244,0.082944,180.6499642,-13.53116056,16.94124878,69.53881908,4.00786,224.8050025,-17.91082932,,,,-12.18786622
Driver,Premium,92.9916786,-4.278,-2.221,4.960629921,52.633,-5.496,19.066,7.469,9.689,131.9219757,1.4186,16.27,6.222,3980,14.63,403.8219252,102.9665992,75.78443944,5.500820245,0.611698275,1.62973069,0.090112,202.6063398,48.9095109,44.91911895,59.48392937,6.53008,215.5101147,53.29583513,,,,81.93640493
Driver,Premium,90.58920902,-2.885,0.02,3.228346457,56.029,-1.926,17.948,0.429,0.409,129.3177344,1.4275,15.955,0.387,2561,0.71,397.7456431,83.2928521,3.780663597,5.129638865,0.035148501,1.474029949,0.0853504,209.957956,2.450609,37.10453462,61.52633351,5.98529,232.2535152,2.808483618,,,,3.097546153
Driver,Premium,93.59788833,-3.953,-3.08,4.606299213,52.699,-6.098,14.946,2.563,5.643,138.5464388,1.4802,12.741,1.876,3170,10.78,434.2604309,83.46578212,36.84320956,5.351576267,0.183962296,1.226451601,0.0819712,220.8112338,26.32063524,37.7283331,59.57245741,6.23179,240.2901045,30.1723693,,,,57.38841796
Driver,Premium,91.47056192,-5.057,-1.311,5.984251969,50.6,-5.48,17.993,2.552,3.863,133.807713,1.4628,15.292,2.072,3640,6.052,419.6945951,100.6540685,28.84121056,5.513461292,0.205427657,1.53105279,0.088576,210.6640453,19.00223199,43.72173819,59.7089721,6.56835,225.1385168,20.91188486,,,,34.21268012
Driver,Premium,93.16392269,-4.013,-2.975,4.37007874,56.111,-5.676,14.878,1.348,4.323,136.3126342,1.4631,12.647,0.816,3100,8.306,423.6154231,79.19945195,22.56881486,5.411481392,0.083937068,1.229552762,0.084224,216.7149619,17.10470381,36.67780449,59.42462339,6.09103,237.1190858,19.92759792,,,,42.07881515
Driver,Premium,92.48165712,-3.729,-2.261,4.37007874,51.973,-5.183,17.07,1.351,3.612,137.0993647,1.4825,11.633,0.368,7505,6.279,389.9198567,98.52547829,19.6246298,5.161364012,0.042670343,1.125828681,0.0798208,188.7949084,13.7943788,47.49456315,56.71401577,6.40159,194.5994533,14.47615173,,,,37.75424862
Driver,Premium,92.22440945,-2.31,-0.369,2.677165354,51.626,-2.2,15.529,1.411,1.78,135.6572119,1.4709,13.424,1.191,2850,3.631,422.9597657,80.49778572,15.51445499,5.234634713,0.111540653,1.261720194,0.0820736,218.5581702,10.45859132,36.43086842,60.45521202,6.08458,240.0106743,12.01812102,,,,17.75616803
Driver,Premium,93.30037581,-1.781,-0.416,2.007874016,53.696,-1.725,16.42,0.215,0.631,136.8338404,1.4666,14.266,0.137,2930,1.259,434.1349264,89.71006533,3.612900888,5.482285408,0.014187192,1.410022244,0.0856064,222.5079704,2.731076505,38.93419198,60.72615502,6.34711,242.3588416,3.146821237,,,,6.597210707
Driver,Premium,88.8869005,-4.197,-1.776,4.881889764,52.687,-4.983,12.786,-3.196,-1.419,133.7106299,1.5043,11.339,-3.071,1929,-3.069,364.939572,49.67096184,-22.50000502,5.472620454,-0.294977287,1.096043113,0.0862208,200.6610755,-13.74388798,24.88659077,67.47272668,4.77849,237.4695852,-16.82626823,,,,-8.997899559
Driver,Premium,96.10996779,-2.481,-0.931,2.716535433,55.019,-2.668,17.667,3.169,4.099,140.7708482,1.4647,15.292,2.658,3390,7.322,454.5862593,109.8292027,39.04540256,5.146992352,0.244777337,1.429218195,0.0784896,226.9657718,25.50127282,44.33517513,61.42753145,6.87093,241.7452763,27.92093074,,,,45.04537732
Driver,Premium,95.45454545,-3.728,-0.001,4.212598425,53.296,-2.785,19.266,3.254,3.255,135.2997495,1.4174,16.481,2.832,3780,5.087,427.2265196,112.9660691,33.15686419,5.306382676,0.26715105,1.59501833,0.0847872,212.4491936,20.65458032,46.55038711,61.03220375,6.83151,224.799297,22.27460698,,,,30.54742356
Driver,Premium,93.45919828,-0.642,0.372,0.708661417,56.997,-0.045,13.399,-1.014,-1.386,140.3753579,1.502,11.563,-0.827,2573,-3.607,430.6448288,69.26815502,-12.40044887,5.408377447,-0.080593486,1.11587062,0.0813056,224.5371239,-8.722890771,31.99816027,62.04826881,5.78378,250.9597531,-10.38704344,,,,-16.4508024
Driver,Premium,96.38063708,-2.686,-3.235,3.031496063,52.571,-5.293,14.986,1.408,4.643,142.9912312,1.4836,12.924,0.843,3030,9.5,457.7857991,89.88508013,28.064275,5.245687578,0.08450707,1.220747005,0.0778752,231.9861029,21.25936917,38.54815211,60.70056812,6.44926,251.9668808,24.47938378,,,,53.57493763
Driver,Premium,94.0765927,-3.892,0.873,4.448818898,53.962,-1.964,14.489,1.663,0.791,138.5267538,1.4725,12.67,1.582,2505,1.574,426.7389693,73.54193239,14.28566018,5.536704049,0.154007584,1.253827729,0.084736,223.6402814,8.542977555,33.20950393,62.32625174,5.8563,249.2572962,9.784106833,,,,7.110168268
Driver,Premium,97.43870795,-2.641,0.238,2.913385827,52.848,-1.765,11.819,-2.447,-2.685,142.679626,1.4643,10.099,-2.12,2480,-6.801,426.3439829,59.58191416,-26.54070222,5.367622051,-0.202931152,0.963471787,0.0789504,223.2667691,-17.88427145,28.5764534,63.2066341,5.48085,253.3817125,-21.63327785,,,,-28.918098
Driver,Premium,94.5821403,-3.149,0.353,3.385826772,58.214,-1.601,17.787,-1.133,-1.486,135.9437634,1.4373,15.742,-0.979,2769,-2.567,433.6306054,95.79588281,-12.38504914,5.115495157,-0.089274554,1.455232661,0.080896,223.6733006,-8.253773342,40.02290063,61.80442736,6.4417,243.1875073,-9.304280822,,,,-13.30050692
Driver,Premium,94.64477452,-1.662,0.748,1.771653543,56.233,-0.363,14.783,-0.153,-0.902,140.7679402,1.4873,12.826,-0.042,2741,-2.001,445.3792722,82.14969575,-4.301954313,5.464828943,-0.005548048,1.25780539,0.0823808,229.3147593,-3.574469622,36.02695752,61.35435896,6.19075,252.2367831,-4.250029057,,,,-10.21917781
Driver,Premium,94.66714388,-3.192,1.088,3.543307087,54.614,-1.183,16.688,1.397,0.309,135.7446761,1.4339,14.947,1.368,2348,0.565,421.9455168,82.72349766,10.8110701,5.260609909,0.126005326,1.411650543,0.082944,223.0915994,6.163661876,35.55360745,63.2556234,6.00871,247.8434914,6.933332811,,,,2.513658177
Driver,Premium,94.54858626,-2.874,2.633,3.188976378,54.16,0.555,11.235,-2.149,-4.782,138.1319345,1.461,9.552,-1.565,2440,-12.294,388.6178034,48.82434764,-26.70836226,5.491516516,-0.158050859,0.928429337,0.0833024,206.8922995,-20.34503472,25.2124138,64.10234215,4.99341,240.2673781,-26.12983902,,,,-44.14318537
Driver,Premium,96.21062992,-2.573,1.78,2.874015748,55.504,0.01,16.83,5.199,3.419,141.5591446,1.4714,14.547,4.776,3260,6.37,458.0559318,104.2369097,52.82559076,5.57906324,0.470520262,1.471193777,0.0843776,229.6174143,31.85647092,42.73415074,61.14051183,6.7726,245.86359,34.84339817,,,,38.43810582
Driver,Premium,92.52192198,-3.92,-0.043,4.448818898,53.083,-2.994,18.837,2.788,2.831,131.2949624,1.4191,16.082,2.422,3620,4.481,409.6842939,101.3293401,26.87829494,5.398720275,0.232563133,1.578421692,0.0887296,206.4059532,16.92402507,44.13771519,59.76035498,6.53732,220.6023913,18.51439562,,,,24.64712562
Driver,Premium,92.64271654,-1.979,-0.048,2.283464567,52.897,-1.546,17.648,1.745,1.793,136.9872942,1.4787,15.349,1.523,3140,3.3,438.8243508,100.7235274,18.81129742,5.59017305,0.151664098,1.554959977,0.0877056,222.3923344,12.09022286,42.13179612,60.96978741,6.61647,239.2836703,13.3911894,,,,18.55169203
Driver,Premium,94.77899069,-3.353,-0.663,3.779527559,53.479,-3.15,15.021,-0.949,-0.286,140.2637348,1.4799,12.868,-0.914,3000,-0.569,446.8380185,86.41561557,-8.226720616,5.331688376,-0.08553694,1.234610036,0.0806912,227.2981958,-4.654150622,37.97218703,60.3782849,6.34121,247.741095,-5.156054516,,,,-3.08562377
Driver,Premium,96.38511095,-3.419,1.018,3.779527559,54.55,-1.42,13.297,-0.788,-1.806,142.3606389,1.477,11.755,-0.615,2193,-3.958,428.6916738,66.29278816,-10.54565447,5.063477929,-0.056532806,1.058724298,0.075008,227.6741271,-7.861110423,29.88775941,65.04747043,5.57622,258.1721768,-9.642904426,,,,-16.25507639
Driver,Premium,93.9781675,-3.082,0.353,3.503937008,53.952,-1.893,12.157,-0.833,-1.187,142.7165354,1.5186,10.642,-0.712,2155,-2.862,418.6115115,58.27113674,-9.177315909,5.086576599,-0.064734742,0.959901686,0.0748544,223.1721789,-6.426108778,27.34442774,65.85308886,5.31041,256.4891427,-7.945277922,,,,-10.9605909
Driver,Premium,97.8860952,-2.924,1.312,3.228346457,54.607,-0.768,12.163,-1.501,-2.813,146.6096994,1.4977,10.409,-1.165,2600,-6.824,455.3570585,68.96886006,-22.06224175,5.256207162,-0.1112637,0.976077505,0.0753152,234.8330213,-15.85548921,31.42939598,62.40320445,5.87287,261.8851599,-18.97074616,,,,-33.26566821
Driver,Premium,94.38305297,-2.744,2.373,2.992125984,57.407,0.617,16.149,0.938,-1.435,136.891777,1.4504,14.253,1.089,2586,-2.762,429.2846039,83.67579963,2.981432136,5.553321536,0.103336377,1.421752027,0.0866304,223.925063,-0.147303771,36.35493263,61.99368171,6.12386,247.0532311,-0.580860103,,,,-13.20924618
Driver,Premium,95.0630816,-2.312,0.552,2.519685039,55.72,-1.025,15.855,-0.703,-1.256,139.6523801,1.4691,14.24,-0.586,2245,-2.514,435.3605355,81.52798743,-8.542804193,5.515871606,-0.058210845,1.407413608,0.0842752,230.2642636,-6.101453251,34.51264061,64.25081617,5.99615,256.5909399,-7.203642094,,,,-11.24083361
Driver,Premium,95.4388869,-1.923,1.326,2.125984252,56.118,0.034,13.082,-0.241,-1.567,142.5331067,1.4935,11.827,-0.106,1787,-3.825,412.0457517,60.27291648,-5.417998473,5.284011704,-0.011748599,1.107650996,0.0781824,223.9638878,-4.771195284,27.15262736,68.93167516,5.20073,260.6497896,-6.2710978,,,,-13.07081166
Driver,Premium,97.18369721,,,,58.13,4.661,,,,144.6906317,1.4888,10.471,-2.042,2520,,444.6038174,66.16593521,-15.66682369,4.992565605,-0.177907656,0.93115428,0.0724546,230.8757767,-8.227164836,30.57460868,62.7792001,5.74572,259.0171125,-9.229932597,,,,
Driver,Premium,94.04751253,-2.382,1.498,2.677165354,55.421,-0.145,18.657,-0.608,-2.106,134.9601825,1.435,16.449,-0.373,2975,-3.605,431.6530203,102.2273106,-10.44585378,5.532326792,-0.039297525,1.651210914,0.088576,220.610855,-7.942375273,42.22935399,61.56489946,6.59424,237.8271411,-8.972785268,,,,-19.52086277
Driver,Premium,96.418665,-1.757,-1.34,1.929133858,54.238,-2.606,14.213,-0.158,1.183,144.1768074,1.4953,12.457,-0.293,2521,2.705,456.0296367,80.1499146,2.90238039,5.444714771,-0.025869625,1.2143818,0.0799744,236.3113909,3.295916585,34.50184531,62.75996619,6.12817,261.5652497,4.11064726,,,,13.51261003
Driver,Premium,97.34028275,-2.273,1.115,2.519685039,55.22,-0.464,16.315,1.168,0.053,142.1879474,1.4607,14.669,1.163,2325,0.103,453.9940301,90.03440158,9.221478747,5.495055709,0.111597481,1.448893809,0.0826368,237.5736116,4.989922816,36.61778956,64.16489503,6.28398,261.7361689,5.513122455,,,,0.503934068
Driver,Premium,97.24856836,-0.65,0.592,0.708661417,54.812,0.134,12.226,-2.927,-3.519,145.6525143,1.4977,10.636,-2.48,2386,-9.927,441.1697388,64.58109479,-35.36229743,4.988347,-0.221285948,0.943573015,0.071936,231.1655534,-24.56010908,29.55689389,64.06323007,5.62963,261.0587602,-29.66507423,,,,-43.77311032
Driver,Premium,93.96027201,-0.179,4.442,0.196850394,59.317,4.336,16.7,0.445,-3.997,137.995034,1.4687,14.706,0.941,2810,-8.504,438.1661403,91.38538364,-10.18307329,5.188934089,0.078926385,1.375420352,0.0804352,225.6466029,-11.07305117,38.77767696,61.4693827,6.36594,246.0495661,-13.26029769,,,,-44.3185334
Driver,Premium,95.71850394,-1.019,2.083,1.102362205,56.22,1.401,17.101,2.354,0.271,142.7975125,1.4918,15.146,2.323,2773,0.54,466.741677,103.226642,19.67346541,5.096492376,0.206956062,1.395964813,0.0764928,237.8909366,10.67319127,40.98348987,62.70265699,6.72334,256.8406611,11.59324619,,,,3.095166811
Driver,Premium,95.80350752,-1.982,1.639,2.125984252,57.646,0.383,18.478,0.228,-1.412,136.9416607,1.4294,16.466,0.376,2743,-2.487,441.1123681,102.1550907,-2.361347715,5.386784037,0.033260174,1.607499088,0.0849408,226.9556572,-2.942438091,41.29637887,62.4850723,6.59438,245.5963753,-3.486592052,,,,-13.29486387
Driver,Premium,97.34475662,-1.796,3.265,1.850393701,59.587,2.211,20.204,5.069,1.804,132.8722262,1.365,17.717,4.85,3293,2.933,422.946149,111.4657556,41.17178627,4.981662836,0.423546904,1.609663522,0.0815104,213.6558668,23.5513196,45.39268489,61.6656343,6.76257,227.7867054,25.37448678,,,,16.53906745
Driver,Premium,91.9872942,-5.612,3.205,6.299212598,56.292,-0.553,14.232,2.395,-0.81,125.6104599,1.3655,11.717,2.502,3140,-1.497,365.3171619,59.69112212,13.41988729,5.387133262,0.233872042,1.126929549,0.0906752,190.7301718,6.319542065,32.07415034,57.81400519,5.38087,213.893991,6.854342863,,,,-6.024286238
Driver,Premium,92.65837509,,,,53.966,-0.644,,,,94.48639943,1.0197,9.846,-2.646,6205,,200.3844329,25.77764098,-9.174298586,5.050716145,-0.23317673,0.882855179,0.112775,108.860788,-5.025794309,24.08178714,50.46239305,3.555,128.4202425,-5.928786755,,,,
Driver,Premium,92.85522548,-2.478,4.112,2.952755906,53.168,2.254,14.404,-2.058,-6.17,135.7621242,1.4621,12.408,-1.299,2870,-13.119,412.1242233,71.49338174,-32.32105949,5.562885323,-0.136797296,1.234837282,0.0868352,214.1308837,-24.99614139,33.79280305,60.23089461,5.80704,237.5585179,-29.86478057,,,,-60.50574731
Driver,Premium,99.62195777,-0.928,6.014,1.062992126,54.62,5.355,9.448,0.176,-5.838,142.8091446,1.4335,8.184,0.9,2060,-19.92,364.2328768,36.68979044,-13.76321547,5.368845587,0.073758503,0.772674934,0.0783872,198.8378738,-15.31432911,19.57663958,70.83270067,4.33028,241.7735749,-22.94614857,,,,-55.27911675
Driver,Premium,99.79867573,-2.179,3.227,2.401574803,56.08,1.761,14.185,3.151,-0.076,141.4837598,1.4177,11.364,3.164,3963,-0.17,447.104046,91.78061986,23.70865671,5.612751694,0.309662531,1.156982913,0.0838656,220.0004906,11.79903311,41.72826572,58.25576649,6.53857,234.7161336,12.56919744,,,,-1.032653873
Driver,Premium,93.30037581,-1.381,4.047,1.653543307,51.11,2.933,11.959,-4.756,-8.804,133.4113278,1.4299,9.518,-3.101,3885,-22.907,379.697219,56.75258624,-61.28345125,5.414136094,-0.313302626,0.922232445,0.0851968,193.0810184,-44.36032224,31.52735351,56.51295142,5.35127,214.4234329,-53.01569483,,,,-102.3894443
Driver,Premium,99.02469578,-0.778,5.135,0.94488189,50.942,4.503,12.708,-2.013,-7.148,148.7949624,1.5026,10.227,-0.661,4155,-18.711,463.960202,89.59275894,-57.12013952,5.506005817,-0.081525969,1.020997413,0.0778752,226.6689256,-42.58277182,40.50366151,58.07689282,6.51943,241.7711659,-47.78267244,,,,-120.0346796
Driver,Premium,99.96197208,-0.016,8.106,0,51.604,8.093,12.777,1.626,-6.48,143.7215909,1.4377,10.142,2.997,4221,-17.917,440.5842178,82.38989436,-23.30687476,5.528212981,0.271423596,1.015174277,0.0809472,216.7246717,-24.41056419,39.25082722,57.1725534,6.27869,232.3536629,-28.4915604,,,,-106.9086981
Driver,Premium,97.75858984,,,,49.823,4.637,,,,144.2262437,1.4753,10.566,0.529,2470,,440.8746254,65.32888081,4.027258557,5.080372934,0.046925759,0.955682169,0.0739981,229.8018064,2.122598102,30.21463415,63.11270452,5.69423,258.5155431,2.387813819,,,,
Driver,Premium,100.2057981,1.534,7.256,-1.88976378,52.746,8.423,9.073,-3.074,-10.329,145.0820956,1.4479,8.173,-1.809,2220,-41.263,321.6293165,29.90445223,-40.09199782,5.531566042,-0.196910508,0.790052419,0.0795136,179.996035,-35.7504676,16.93789679,75.30578819,3.7221,227.4150789,-54.09734511,,,,-90.49134723
Driver,Premium,103.9526664,-2.239,5.169,2.637795276,54.072,3.545,7.964,-3.916,-9.085,153.1039728,1.4728,6.76,-2.827,2460,-29.901,394.7273765,35.68596041,-55.23102384,5.706829791,-0.299994976,0.680636505,0.0775168,209.4682411,-42.83891925,19.10388845,69.98412594,4.43576,251.2384181,-58.7413847,,,,-98.02223094
Driver,Premium,97.00697924,-1.708,2.988,2.086614173,51.527,1.63,14.591,-1.991,-4.979,139.831335,1.4415,13.095,-1.515,2175,-11.012,421.1007266,70.84732932,-27.24115054,5.575599894,-0.154892987,1.301636108,0.0846336,224.9304152,-20.83850736,31.3238422,64.94202098,5.64069,254.6752221,-25.54388038,,,,-44.72982207
Driver,Premium,100.4093593,-0.16,3.489,0.196850394,49.094,3.351,16.431,5.558,2.069,148.8153185,1.4821,14.189,5.266,3339,4.508,492.5624717,116.3009573,56.73140054,5.353472408,0.495344239,1.380171042,0.0768512,243.0057929,32.41647648,44.79665023,62.39147125,7.14328,257.7214388,34.85972362,,,,30.52797429
Driver,Premium,99.47431997,-0.062,4.342,0.078740157,54.389,4.298,9.475,-4.645,-8.987,144.3823819,1.4515,8.333,-3.545,2260,-31.198,357.3250958,36.13808184,-51.81386023,5.182541735,-0.336053906,0.758833327,0.0748544,195.3811743,-40.67295173,19.47043192,70.76938407,4.23775,237.7086066,-56.38070447,,,,-86.3366839
Driver,Premium,99.72038296,-0.79,1.555,0.984251969,51.104,0.918,15.949,3.308,1.753,147.1414191,1.4755,13.661,3.058,3363,3.797,483.5388604,109.7592495,35.58318862,5.547125684,0.299519629,1.375311185,0.080384,239.1884361,21.04882015,43.70937776,61.55887073,6.99321,254.5908974,22.83414223,,,,24.92521702
Driver,Premium,98.32006084,-0.335,4.631,0.393700787,52.444,4.374,9.326,1.408,-3.223,145.744005,1.4823,8.186,1.794,1740,-12.131,373.1411961,37.22620863,0.324222262,5.427211861,0.163871247,0.780906096,0.0776192,204.8899595,-4.296701562,19.15495266,73.80518473,4.31359,251.0631055,-7.822042748,,,,-32.12246585
Driver,Premium,100.5771296,0.725,4.885,-0.94488189,50.663,5.478,15.657,7.469,2.584,146.805655,1.4596,13.638,7.105,2987,6.251,481.562627,101.7545456,73.57401814,5.053405407,0.629607025,1.245011617,0.0732672,242.1857072,42.54991177,40.88423389,61.90380542,6.78516,260.6489744,46.62160822,,,,38.20092531
Driver,Premium,100.1722441,-1.686,4.264,2.047244094,54.495,3.061,15.908,8.705,4.441,134.889719,1.3466,14.099,8.227,2501,9.099,413.0743933,77.08822455,72.75428211,5.78158015,0.834786773,1.460536621,0.0914944,217.9080034,44.3251559,34.50157736,62.1933082,5.87385,242.2800883,50.66933233,,,,40.01787153
Driver,Premium,100.7113457,-0.37,6.261,0.472440945,51.614,5.968,13.013,4.289,-1.972,139.4213046,1.3844,9.816,4.771,4473,-5.378,428.1227232,82.0695965,21.09972422,5.019637003,0.412891203,0.894234213,0.0756224,209.689504,6.91582226,40.40128924,56.42042129,6.26886,223.9835167,6.780848879,,,,-31.61776297
Driver,Premium,101.1184681,-1.609,3.917,2.007874016,52.025,2.66,9.634,2.851,-1.066,147.8283822,1.4619,8.284,2.981,1990,-3.497,409.3682297,44.39299295,16.89015113,5.464833649,0.282268761,0.799453277,0.0771072,219.3259922,7.517983103,22.0249323,69.70489716,4.80058,259.9676702,8.147037476,,,,-11.6744716
Driver,Premium,97.72056192,-1.133,3.67,1.417322835,51.836,2.779,9.436,2.269,-1.401,142.5843325,1.4591,8.169,2.44,1810,-4.884,365.278214,36.45033234,10.94613089,5.40367625,0.22752143,0.775962165,0.0790016,200.3901446,4.247601845,19.21400283,72.51227167,4.30237,245.4552504,4.185337723,,,,-12.85672419
Driver,Premium,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0,0,0,,,,
Driver,Premium,100.4742305,-2.012,6.077,2.440944882,53.78,4.603,10.797,6.63,0.553,144.4152649,1.4373,8.515,6.529,3277,1.591,450.3448867,65.48956419,54.16091632,5.220668888,0.59483121,0.797932839,0.0755712,225.0276882,28.39008819,32.69213065,58.50891343,5.9186,247.9494836,31.56399595,,,,8.470184308
Driver,Premium,97.09421976,-1.299,5.606,1.732283465,47.863,4.43,8.939,-4.281,-9.887,143.440408,1.4773,7.738,-3.097,2390,-31.883,347.7571392,32.90417441,-48.57502049,5.620032462,-0.323076718,0.763579924,0.081664,189.6748328,-38.76601724,18.46844011,70.46441479,4.11387,232.4438441,-54.72200647,,,,-86.03471132
Driver,Premium,92.7456156,-0.187,5.082,0.236220472,49.293,4.921,11.886,3.591,-1.491,136.6832946,1.4738,9.604,3.879,3121,-4.524,411.3440126,60.10545089,19.25354556,5.539020943,0.371013859,0.950573872,0.0850432,210.3350266,7.292655044,31.09571677,58.75858735,5.58987,234.8191774,7.337723743,,,,-20.83374004
Driver,Premium,96.10325698,-1.478,5.109,1.88976378,49.945,3.866,8.803,-1.46,-6.569,142.2241858,1.4799,7.588,-0.671,2040,-22.4,345.0512823,31.59398846,-23.2831207,5.552668796,-0.077536578,0.739129434,0.0813056,189.8462004,-20.71252977,17.59093694,72.65491322,4.04599,235.7004072,-30.58791747,,,,-55.50333815
Driver,Premium,97.9107015,-1.427,6.159,1.811023622,50.889,4.999,13.724,1.369,-4.79,142.8435934,1.4589,11.918,1.96,2690,-11.411,444.5420413,75.42255576,-6.694729259,5.278631434,0.172685116,1.125155922,0.07808,229.8375936,-10.90678441,33.74033181,61.7236603,5.99743,254.3471301,-14.03651901,,,,-56.25720793
Driver,Premium,96.1972083,-1.611,2.269,2.204724409,47.023,0.767,13.143,1.31,-0.959,141.5106031,1.471,11.396,1.427,2460,-2.381,432.0292836,67.61018105,6.630698212,5.653100415,0.139025441,1.148415963,0.0842752,226.2749265,2.110693083,31.09205239,62.91718678,5.71512,254.1222246,1.937173327,,,,-10.57410831
